time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
11.0,0.23927553070745508,0.23414798046404173,8.95356734662556,8.951174591318486,8.951174427612191,1.6370629372547334e-07,1.8288805793627116e-08,0.002392755307074551,9.0,0,1.3143504598324718,0.8543277988911068,0.017077697217055075,0.005977194025969276,0.011100503191085792,0.06626924568452444,136.659678612674,8.882277890414855,79.47532781102977,0.31456303092505705,0.6872038987080165,19.75,0.0
11.25,0.23365021536875005,0.22880032699745412,8.94886257868929,8.946526076535603,8.946525920436226,1.560993775536361e-07,1.74480436560783e-08,0.0023365021536875005,9.0,0,1.3082716880566219,0.8503765972368043,0.01740476513906923,0.0060916677986742294,0.011313097340394995,0.06430914384517397,137.51421431556645,8.980538569719096,79.4222703188675,0.3147731725576348,0.6866511280681589,19.75,1.4655693482422263e-16
11.5,0.2283177692626471,0.22371432613187736,8.944802354410092,8.942519176717466,8.942519027661891,1.4905557532130207e-07,1.666818626560843e-08,0.0022831776926264713,9.0,0,1.3052605740610388,0.8484193731396753,0.017731080282584487,0.00620587809890457,0.011525202183679913,0.06256633157830467,138.11891386597532,9.070455206530372,79.37373982538342,0.3149656303835276,0.6861109678282441,19.75,0.0
11.75,0.22324668893847016,0.21886419010082334,8.941293046741196,8.93906057985181,8.93906043734394,1.4250787126758091e-07,1.5942152980681932e-08,0.002232466889384702,9.0,0,1.3033318263270879,0.8471656871126072,0.01805691323916626,0.00631991963370819,0.011736993605458065,0.06098752702403765,138.54732229719767,9.15409934421535,79.32861320257801,0.31514480073108797,0.685582470489572,19.75,2.9311386964844526e-16
12.0,0.21841172035599435,0.21422971590542242,8.93825289188964,8.936068774686081,8.9360686382841,1.3640198148907043e-07,1.5264204532027243e-08,0.0021841172035599434,9.0,0,1.3014342334441353,0.8459322517386879,0.018382271797527293,0.006433795129134553,0.011948476668392737,0.05953663824828585,138.84996187859542,9.232898357649809,79.28611679991857,0.3153137145446083,0.6850648810333168,19.75,2.9311386964844526e-16
12.25,0.21379235568483135,0.20979408504211267,8.935619543207844,8.933481619650996,8.93348148895775,1.3069324618212636e-07,1.4629598150696385e-08,0.0021379235568483135,9.0,0,1.2990514488326932,0.8443834417412506,0.018707034659735465,0.006547462130907413,0.01215957252882805,0.05818863642713235,139.06188946734366,9.30784972484127,79.24571004997662,0.3154744904706343,0.6845575801923333,19.75,5.862277392968905e-16
12.5,0.20937153540474884,0.2055429265785719,8.933344891315281,8.931251175961235,8.931251050617082,1.2534415178929154e-07,1.4034332852115904e-08,0.0020937153540474887,9.0,0,1.295966171909126,0.8423780117409319,0.019031026202712745,0.00666085917094946,0.012370167031763283,0.056925737285854726,139.2076516339535,9.37966161349539,79.20700916958639,0.3156286326437813,0.6840600459033664,19.75,4.3967080447266784e-16
12.75,0.20513474330187162,0.20146372540640464,8.931390694804943,8.929339347371924,8.929339227049315,1.20322610161502e-07,1.3474973397322529e-08,0.002051347433018716,9.0,0,1.2921237996958923,0.83988046980233,0.019354057152636717,0.006773920003422851,0.012580137149213862,0.05573498051392268,139.3046142608207,9.4488457508533,79.16973679391972,0.3157772276681361,0.6835718271348489,19.75,5.862277392968905e-16
13.0,0.20106938552483244,0.1975454160633268,8.929725587653671,8.927714893798422,8.92771477819766,1.1560076321638368e-07,1.294852765702509e-08,0.0020106938552483244,9.0,0,1.287554274024345,0.8369102781158243,0.0196759457211428,0.0068865810023999805,0.01278936471874282,0.05460667440280642,139.36520424667972,9.515779075284733,79.13368855999515,0.31592107552330595,0.6830925260038453,19.75,4.3967080447266784e-16
13.25,0.1971643604704796,0.1937780959670572,8.928323081888403,8.926351438283696,8.926351327129561,1.1115413639155596e-07,1.2452359416954345e-08,0.001971643604704796,9.0,0,1.2823277751017994,0.8335130538161697,0.01999652766491825,0.006998784682721388,0.012997742982196862,0.053533383030196294,139.3984222277747,9.58074492371921,79.09871079218075,0.31606077709260666,0.682621785431756,19.75,4.3967080447266784e-16
13.5,0.19340975591667509,0.19015281821236818,8.927160237002836,8.925226139443668,8.925226032482644,1.0696102440443725e-07,1.1984124853905877e-08,0.001934097559166751,9.0,0,1.2765300529125316,0.8297445343931455,0.02031566017814638,0.007110481062351235,0.013205179115795149,0.052509257626734376,139.4108681659059,9.643960764597463,79.06468548234002,0.3161967931382466,0.6821592805096651,19.75,5.862277392968905e-16
13.75,0.18979663139217942,0.18666143822890804,8.926216769263307,8.924318802949387,8.924318699947353,1.0300203382032584e-07,1.1541725043068256e-08,0.0018979663139217942,9.0,0,1.2702491071545585,0.8256619196504631,0.02063322245493502,0.007221627859227259,0.013411594595707765,0.05152958879747463,139.4074413559987,9.705597043223236,79.03152008617005,0.3163294843973882,0.6817047123615055,19.75,4.3967080447266784e-16
14.0,0.18631685818720187,0.18329649747284202,8.925474450120436,8.923611281538564,8.92361118227883,9.92597333897182e-08,1.112326952150748e-08,0.0018631685818720188,9.0,0,1.2635683771953476,0.821319445176976,0.020949114549233858,0.007332190092231852,0.013616924457002008,0.050590502117796955,139.3918221809605,9.76579011978355,78.99914051941484,0.31645913912007684,0.6812578037019771,19.75,2.9311386964844526e-16
14.25,0.1829629988511935,0.1800511330277977,8.924916694749802,8.92308706476129,8.923086969042911,9.5718380032761e-08,1.0727047639237805e-08,0.0018296299885119348,9.0,0,1.2565636193069851,0.8167663525495403,0.0212632554540606,0.007442139408921212,0.013821116045139392,0.049688747926903455,139.36680681472328,9.824651251766081,78.9674862960288,0.3165859921928049,0.6808182955554586,19.75,5.862277392968905e-16
14.5,0.17972821417221174,0.17691900568119315,8.92452827605133,8.922730993909608,8.92273090154591,9.236369916819372e-08,1.0351505523503785e-08,0.0017972821417221174,9.0,0,1.249301828323995,0.8120461884105967,0.0215755809111416,0.007551453318899563,0.014024127592242041,0.048821553783880235,139.33454218096833,9.882272905311074,78.93650711232527,0.31671023857725855,0.6803859447793811,19.75,4.3967080447266784e-16
14.75,0.17660618963209618,0.17389424144685275,8.924295121873564,8.922529059977244,8.922528970794538,8.918270503910692e-08,9.995227187226934e-09,0.0017660618963209617,9.0,0,1.241841252398746,0.807196814059185,0.021886041224241287,0.007660114428484452,0.014225926795756837,0.04798651915118074,139.29669271646932,9.938733246122226,78.9061604164116,0.3168320428730465,0.6799605221523377,19.75,4.3967080447266784e-16
15.0,0.17359107594181247,0.17097138308435852,8.924204167822822,8.922468257063404,8.922468170899853,8.616355119654315e-08,9.65691877114076e-09,0.0017359107594181248,9.0,0,1.234231954946233,0.8022507707150515,0.022194599212977846,0.007768109724542246,0.014426489488435602,0.04718153891961381,139.2545600910904,9.994099377221186,78.87640965576608,0.31695154621141447,0.6795418108644643,19.75,4.3967080447266784e-16
