time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
6.75,10.833333333305173,10.833333333333334,5.993094142453459,5.884760809120406,5.884760809120406,0.0,0.0,0.10833333333305173,9.0,1,5.510546326560645,3.581855112264419,0.04154934210098559,0.014542269735344959,0.027007072365640646,0.036292950181005666,112.97802155560491,7.235196581371999,143.1697927541053,0.1746178402516626,0.9617439189937063,19.75,8.793416089453357e-16
7.0,10.833333333322976,10.833333333333334,6.255395587982274,6.147062254649043,6.147062254649043,0.0,0.0,0.10833333333322977,9.0,1,5.370705869122864,3.4909588149298623,0.042892018568266306,0.01501220649889321,0.027879812069373105,0.034073598220529924,120.33673935271057,7.372870778853713,143.04223628389363,0.17477355394796054,0.9616870100032591,19.75,8.793416089453357e-16
7.25,10.833333333329525,10.833333333333334,6.516456553449706,6.408123220116411,6.408123220116411,0.0,0.0,0.10833333333329526,9.0,1,5.230076240599397,3.3995495563896077,0.04419953762841615,0.015469838169945658,0.028729699458470502,0.03210055707577478,127.73316357708119,7.503015042788172,142.92173761061233,0.17492090718986392,0.9616327308629277,19.75,8.793416089453357e-16
7.5,10.833333333331929,10.833333333333334,6.775724319079329,6.6673909857460085,6.6673909857460085,0.0,0.0,0.10833333333331929,9.0,1,5.0890708988327145,3.307896084241264,0.04547180535312433,0.01591513187359352,0.02955667347953082,0.03034053086140742,135.1428465970512,7.62604539956687,142.80789812960103,0.1750603455931548,0.9615809603090014,19.75,1.0258985437695583e-15
7.75,10.833333333332819,10.833333333333334,7.022781300323869,6.914447966990541,6.914447966990541,0.0,0.0,0.10833333333332819,9.0,1,5.079488320008929,3.301667408005804,0.04674167743312656,0.0163595871015943,0.03038209033153227,0.02917111920259723,140.56045225414422,7.711802460137498,142.7285891324751,0.17515762015132075,0.961532198307192,19.75,8.793416089453357e-16
8.0,10.833333333333144,10.833333333333334,7.253099161067847,7.144765827734516,7.144765827734516,0.0,0.0,0.10833333333333144,9.0,1,5.159176203727702,3.3534645324230064,0.04803147148405849,0.016811015019420474,0.031220456464638023,0.028643237896339237,143.15091480634536,7.751646301614881,142.69175278057483,0.17520283767516623,0.961486518995758,19.75,8.793416089453357e-16
8.25,10.833333333333265,10.833333333333334,7.473055830982652,7.3647224976493195,7.3647224976493195,0.0,0.0,0.10833333333333264,9.0,1,5.120040751925465,3.3280264887515525,0.04931148167203984,0.017259018585213955,0.032052463086825925,0.028423522570141153,144.25747891586622,7.768447019172201,142.6762224253319,0.17522190856352038,0.9614433640347937,19.75,1.0258985437695583e-15
8.5,10.833333333333307,10.833333333333334,7.686085595672591,7.577752262339258,7.577752262339258,0.0,0.0,0.10833333333333307,9.0,1,5.015905328851947,3.2603384637537656,0.05056545800425283,0.017697910301488505,0.03286754770276437,0.02835077104479514,144.62766114537715,7.7740386585402455,142.67105388078096,0.17522825632794822,0.961402399772728,19.75,1.172455478593781e-15
8.75,10.833333333333323,10.833333333333334,7.893829807036854,7.785496473703521,7.785496473703521,0.0,0.0,0.10833333333333323,9.0,1,4.881028006487284,3.172668204216735,0.051785715005874644,0.01812500025205615,0.03366071475381855,0.02834767867790009,144.64343816177845,7.7742766538419215,142.67083389676358,0.17522852651222298,0.9613634168750117,19.75,1.3190124134180036e-15
9.0,10.833333333333323,10.833333333333334,8.096246786502006,7.987913453168672,7.987913453168672,0.0,0.0,0.10833333333333323,9.0,1,4.734826659809101,3.0776373288759156,0.052969421670826924,0.018539297584789446,0.03443012408603753,0.028376852174044048,144.49473404338013,7.772032430082988,142.6729082900181,0.17522597877644222,0.961326318796068,19.75,1.0258985437695583e-15
9.25,10.833333333333323,10.833333333333334,8.285053845000098,8.176720511666765,8.176720511666765,0.0,0.0,0.10833333333333323,9.0,1,4.690435862909731,3.0487833108913254,0.05414203063655435,0.018949710722794052,0.03519231991376037,0.02839653429226168,144.39458229922724,7.770519650670762,142.67430660381618,0.17522426143216535,0.9612915251086231,19.75,1.3190124134180036e-15
9.5,10.833333333333323,10.833333333333334,8.462232978546533,8.3538996452132,8.3538996452132,0.0,0.0,0.10833333333333323,9.0,1,4.673172108370551,3.0375618704408587,0.05531032366364698,0.019358613282276477,0.035951710381370586,0.028409841621559878,144.3269470662989,7.769497435362066,142.67525147844142,0.17522310099994853,0.961258786292556,19.75,1.4655693482422262e-15
9.75,10.833333333333323,10.833333333333334,8.631173827169778,8.522840493836444,8.522840493836444,0.0,0.0,0.10833333333333323,9.0,1,4.589237424950556,2.983004326217862,0.056457633019884615,0.019760171556959655,0.036697461462925046,0.028433991133673862,144.20436753322647,7.7676435896508105,142.6769650748062,0.17522099651399498,0.9612277973099939,19.75,1.4655693482422262e-15
10.0,10.833333333333323,10.833333333333334,8.793841921512653,8.685508588179319,8.685508588179319,0.0,0.0,0.10833333333333323,9.0,1,4.467740391724816,2.9040312546211307,0.05757456811781581,0.02015109884123557,0.03742346927658033,0.02847048465840652,144.0195260836947,7.7648451367843965,142.679551846034,0.17521781976843875,0.9611983589155931,19.75,1.4655693482422262e-15
10.25,10.833333333333323,10.833333333333334,8.951306252450346,8.842972919117011,8.842972919117011,0.0,0.0,0.10833333333333323,9.0,1,4.328034591100852,2.813222484215554,0.058656576765591016,0.0205298018679569,0.03812677489763422,0.028516139082085768,143.78895039310132,7.761349240153347,142.6827833558553,0.1752138513982393,0.9611703347352,19.75,1.4655693482422262e-15
10.5,10.79505411329932,10.707290922023903,9.072482688660077,8.964532147527084,8.964532147527084,0.0,0.0,0.1079505411329932,9.0,0,4.172601480842348,2.7121909625475262,0.05969972713580161,0.020894904497530595,0.0388048226382711,0.02855477540995614,143.08700931818592,7.758395109971459,142.68551411608826,0.17521049810045974,0.9611436048194072,19.75,1.4655693482422262e-15
10.75,10.669216206508576,10.528608782765334,9.117406596507896,9.01071443444281,9.01071443444281,0.0,0.0,0.10669216206508576,9.0,0,3.928388275881555,2.553452379323011,0.060681824204772,0.02123863847167023,0.039443185733101856,0.028497852606384683,141.70152088631227,7.7627488182341855,142.68148961790266,0.17521544011735057,0.9611179763213696,19.75,1.6121262830664488e-15
11.0,10.51246294814791,10.356435315160764,9.132082068857457,9.026957439375977,9.026957439375977,0.0,0.0,0.10512462948147909,9.0,0,3.640829890256445,2.3665394286666896,0.0615920316773361,0.021557211087067665,0.04003482059026852,0.028327335962080293,140.46006863748391,7.7758429210738305,142.66938616988546,0.17523030463053174,0.9610934052531294,19.75,1.3190124134180036e-15
11.25,10.348677458033837,10.19153397080794,9.134853784300702,9.031367009720364,9.031367009720364,0.0,0.0,0.10348677458033836,9.0,0,3.3815182362595753,2.197986853568724,0.062437411236400994,0.02185309393274038,0.0405843173036607,0.028075133784683855,139.51379370550993,7.795354937691601,142.65135184373324,0.1752524576660594,0.9610699132346572,19.75,1.4655693482422262e-15
11.5,10.187217149689621,10.034722975447295,9.13258283721805,9.030710665721154,9.030710665721154,0.0,0.0,0.1018721714968962,9.0,0,3.160726623726436,2.0544723054221836,0.06322759289233264,0.02212965751231644,0.04109793538001626,0.02777451825083571,138.82355457235107,7.818842810860908,142.62964510842224,0.17527912925111638,0.9610475062087772,19.75,1.4655693482422262e-15
11.75,10.031874471181998,9.886364700113939,9.12807258870028,9.02775384398846,9.02775384398846,0.0,0.0,0.10031874471182,9.0,0,2.97270315083851,1.9322570480450314,0.06397076868004227,0.022389769038014817,0.04158099964202752,0.02745025449737415,138.32154954110848,7.844465104936767,142.6059687330943,0.17530823023818004,0.9610261665979639,19.75,1.3190124134180036e-15
12.0,9.884168213522639,9.746122423577274,9.122600797394588,9.023759115259361,9.023759115259361,0.0,0.0,0.09884168213522639,9.0,0,2.809674418752261,1.8262883721889698,0.06467318728473033,0.02263561554965564,0.04203757173507475,0.027118767483898104,137.95082810938734,7.870972938985303,142.58147728064566,0.17533834321825728,0.9610058644055574,19.75,1.4655693482422262e-15
12.25,9.744848882281788,9.615184872932803,9.116360348103106,9.018911859280287,9.018911859280287,0.0,0.0,0.09744848882281787,9.0,0,2.6687685163371078,1.73469953561912,0.06534037941381463,0.022869132794835132,0.042471246618979525,0.02678960948599835,137.67746385851757,7.897617103394096,142.55686315657627,0.1753686174515599,0.9609866088013359,19.75,1.4655693482422262e-15
12.5,9.614245337165094,9.492904304938298,9.109918873156053,9.013776419784403,9.013776419784403,0.0,0.0,0.09614245337165095,9.0,0,2.5549807970698555,1.6607375180954063,0.06597912461308207,0.023092693614578743,0.04288643099850338,0.026467702965145518,137.484291419048,7.923992826129433,142.5325002679672,0.17539859297352486,0.9609683535839629,19.75,1.4655693482422262e-15
12.75,9.491936123028973,9.378369025029803,9.103751710155784,9.008832348925495,9.008832348925495,0.0,0.0,0.09491936123028973,9.0,0,2.448886334856396,1.5917761176566572,0.0665913461967962,0.023306971168878674,0.04328437502791754,0.02615918461147805,137.3361079939683,7.94957437563255,142.50887403124023,0.17542767192532588,0.9609510189072727,19.75,1.4655693482422262e-15
13.0,9.377282833525902,9.270863438344243,9.09796349970209,9.00419067136683,9.00419067136683,0.0,0.0,0.09377282833525902,9.0,0,2.3468742181563216,1.525468241801609,0.0671780647513353,0.023512322662967346,0.04366574208836793,0.02586669755246411,137.2113892730071,7.974106792196129,142.48621959057522,0.17545556385618102,0.9609345388295519,19.75,1.3190124134180036e-15
13.25,9.269640401119124,9.169770342936424,9.092559383581793,8.9998629795706,8.9998629795706,0.0,0.0,0.09269640401119124,9.0,0,2.249207600793204,1.4619849405155823,0.0677403666515336,0.023709128328036747,0.044031238323496834,0.025590569495496963,137.09987773195678,7.997522998793482,142.46459851822587,0.1754821917867665,0.9609188550719253,19.75,1.4655693482422262e-15
13.5,9.168415092725922,9.07455195500749,9.087513913196982,8.995829762269723,8.995829762269723,0.0,0.0,0.09168415092725923,9.0,0,2.1559283476685307,1.4013534259845448,0.06827934873845071,0.023897772058457747,0.04438157667999297,0.025330153305125638,136.9968497498108,8.019839482194314,142.44399522964636,0.17550757376395773,0.960903915561006,19.75,1.3190124134180036e-15
